timestamp;test-class;test-method;time;description;result
2021-08-25 11:38:47.731;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;7255;[5] recordIndex=0, title=sex a a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:38:54.565;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6258;[6] recordIndex=0, title=million dollars a a a a a a a, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:00.878;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5707;[7] recordIndex=0, title=test descripcion, description=null, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:08.837;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;7331;[8] recordIndex=0, title=test descripcion, description=esta descripcion tiene 500 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:15.789;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6382;[9] recordIndex=0, title=test descripcion, description=esta descripcion tiene 501 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:23.422;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6980;[10] recordIndex=0, title=test descripcion, description=sex, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:31.225;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;7258;[11] recordIndex=0, title=test descripcion, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=29.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:37.58;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5981;[12] recordIndex=0, title=test descripcion, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=29.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:42.95;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;4984;[13] recordIndex=0, title=sex a a a a a a a a, description=sex a a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:49.984;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6677;[14] recordIndex=0, title=million dollars a a a a a a a, description=million dollars a a a a a a a, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=24.10, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:39:56.755;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6239;[15] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/08/30 17:50, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:02.772;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5458;[16] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/29 17:50, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:40:09.034;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5698;[17] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2021/09/29 17:50, periodFinal=2021/09/29 17:49, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:15.204;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5774;[18] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2022/09/29 17:50, periodFinal=2021/09/29 17:49, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:22.204;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6435;[19] recordIndex=0, title=test fecha, description=descripcion, periodInitial=2020/09/29 17:50, periodFinal=2020/09/29 18:50, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:40:29.385;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6622;[20] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=1.0, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:35.62;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5684;[21] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.1, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:43.6;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;7359;[22] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=26.0, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:40:50.775;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6585;[23] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:40:57.127;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5709;[24] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.60, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:41:03.387;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5712;[25] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workloadInHours=0.60, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:41:09.743;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5697;[26] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workloadInHours=-1, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:41:16.037;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5737;[27] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workloadInHours=-0.01, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:41:22.571;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5943;[28] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workloadInHours=-0.60, Link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:41:30.11;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;6903;[29] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/09/30 17:50, workloadInHours=0.01, Link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:41:36.691;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5987;[30] recordIndex=0, title=test workload, description=descripcion, periodInitial=2021/09/30 17:50, periodFinal=2021/10/01 17:50, workloadInHours=200, Link=http://www.sample-app.com/, isPublic=false;OK
2021-08-25 11:41:42.633;acme.testing.manager.task.ManagerTaskCreateTest;createNegative;5258;[31] recordIndex=0, title=titulo, description=test link, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workloadInHours=999.10, Link=esto no es un link, isPublic=true;OK
;;Promedio createNegative;6259,096774;;
2021-08-25 11:34:40.704;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;8268;[1] recordIndex=12, title=m, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:34:49.714;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;8722;[2] recordIndex=13, title=este titulo tiene 79 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:34:57.883;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7766;[3] recordIndex=14, title=este titulo tiene 78 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:08.511;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9927;[4] recordIndex=15, title=mm, description=test titulo, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:18.46;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9271;[5] recordIndex=16, title=test descripcion, description=m, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:26.444;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7672;[6] recordIndex=17, title=test descripcion, description=mm, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:35.126;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;8395;[7] recordIndex=18, title=test descripcion, description=esta descripcion tiene 499 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:44.818;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9255;[8] recordIndex=19, title=test descripcion, description=esta descripcion tiene 498 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 18:50, workloadInHours=1.00, Link=null, isPublic=true;OK
2021-08-25 11:35:53.652;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;8404;[9] recordIndex=20, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:50, workloadInHours=0.00, Link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:36:01.519;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7575;[10] recordIndex=21, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 17:51, workloadInHours=0.01, Link=null, isPublic=true;OK
2021-08-25 11:36:09.288;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7463;[11] recordIndex=22, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workloadInHours=0.59, Link=null, isPublic=false;OK
2021-08-25 11:36:17.132;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7582;[12] recordIndex=23, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:50, workloadInHours=1.00, Link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:36:26.558;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9108;[13] recordIndex=24, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workloadInHours=1.01, Link=null, isPublic=true;OK
2021-08-25 11:36:35.4;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;8503;[14] recordIndex=25, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workloadInHours=23.59, Link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:36:46.175;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;10298;[15] recordIndex=26, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:50, workloadInHours=24.00, Link=null, isPublic=true;OK
2021-08-25 11:36:55.969;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9193;[16] recordIndex=27, title=test fecha, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workloadInHours=24.01, Link=null, isPublic=false;OK
2021-08-25 11:37:03.973;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;7670;[17] recordIndex=28, title=test link, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/29 17:51, workloadInHours=24.01, Link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:37:13.617;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9070;[18] recordIndex=29, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/09/30 17:50, workloadInHours=26.59, Link=null, isPublic=true;OK
2021-08-25 11:37:23.572;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;9408;[19] recordIndex=30, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:37:35.941;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;11976;[20] recordIndex=31, title=titulo, description=descripcion, periodInitial=2021/09/28 17:50, periodFinal=2021/12/30 17:50, workloadInHours=999.00, Link=null, isPublic=true;OK
2021-08-25 11:37:47.583;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;11220;[21] recordIndex=32, title=sex a a a a a a a a a, description=test spam word, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workloadInHours=1.01, Link=null, isPublic=true;OK
2021-08-25 11:37:59.704;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;11516;[22] recordIndex=33, title=test spam word, description=million dollars a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workloadInHours=1.01, Link=null, isPublic=true;OK
2021-08-25 11:38:10.911;acme.testing.manager.task.ManagerTaskCreateTest;createPositive;10624;[23] recordIndex=34, title=sex a a a a a a a a a, description=sex a a a a a a a a a, periodInitial=2021/09/28 17:50, periodFinal=2021/09/28 18:51, workloadInHours=1.01, Link=null, isPublic=true;OK
;;Promedio createPositive;9082;;
2021-08-25 11:45:21.501;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeAdministrator;4117;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeAdministrator;4117;;
2021-08-25 11:45:12.423;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeAnonymous;424;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeAnonymous;424;;
2021-08-25 11:45:16.952;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeEmployer;3993;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeEmployer;3993;;
2021-08-25 11:43:34.13;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeManager;4708;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeManager;4708;;
2021-08-25 11:43:38.867;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksNegativeWorker;4222;[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true;OK
;;Promedio deleteTasksNegativeWorker;4222;;
2021-08-25 11:43:47.483;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;8111;[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, link=null, isPublic=true;OK
2021-08-25 11:43:55.977;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;8132;[2] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, link=null, isPublic=true;OK
2021-08-25 11:44:04.088;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7747;[3] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 13:45, workloadInHours=1.15, link=http://lavaderos.com, isPublic=true;OK
2021-08-25 11:44:11.773;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7357;[4] recordIndex=0, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, link=null, isPublic=true;OK
2021-08-25 11:44:19.362;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7189;[5] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:44:26.853;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7088;[6] recordIndex=0, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=24.00, link=http://supermarketOnline.com, isPublic=true;OK
2021-08-25 11:44:34.051;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;6883;[7] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/21 17:50, periodFinal=2021/09/18 18:55, workloadInHours=5.00, link=http://www.sample-app.com, isPublic=false;OK
2021-08-25 11:44:42.071;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7644;[8] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/08/11 17:50, periodFinal=2021/09/19 19:55, workloadInHours=1.59, link=null, isPublic=false;OK
2021-08-25 11:44:49.473;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7087;[9] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/09/20 17:55, workloadInHours=13.00, link=http://mathExams.com, isPublic=true;OK
2021-08-25 11:44:56.915;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7088;[10] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/08/19 17:50, periodFinal=2021/09/21 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=true;OK
2021-08-25 11:45:04.255;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;6969;[11] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/21 19:50, periodFinal=2021/09/21 19:50, workloadInHours=50.34, link=null, isPublic=false;OK
2021-08-25 11:45:11.634;acme.testing.manager.task.ManagerTaskDeleteTest;deleteTasksPositive;7030;[12] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/08/15 17:50, periodFinal=2021/09/23 18:55, workloadInHours=1.14, link=http://lavaderosSevilla.com, isPublic=true;OK
;;Promedio deleteTasksPositive;7360,416667;;
2021-08-25 11:43:16.307;acme.testing.manager.task.ManagerTaskListTest;listManagerNegative;3882;[1] recordIndex=0, user=administrator, password=administrator;OK
;;Promedio listManagerNegative;3882;;
2021-08-25 11:42:00.534;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6100;[1] recordIndex=0, title=Clean my house, description=I have to clean my house, periodInitial=2021/02/01 12:30, periodFinal=2021/02/01 13:30, workloadInHours=1.00, Link=null;OK
2021-08-25 11:42:06.859;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6042;[2] recordIndex=1, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/02/11 12:30, periodFinal=2021/02/28 12:30, workloadInHours=11.25, Link=null;OK
2021-08-25 11:42:13.351;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6163;[3] recordIndex=2, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/01 12:30, periodFinal=2021/03/01 13:45, workloadInHours=1.15, Link=http://lavaderos.com;OK
2021-08-25 11:42:19.762;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6110;[4] recordIndex=3, title=Go to the doctor, description=I have to go to the doctor, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=1.34, Link=null;OK
2021-08-25 11:42:26.175;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6117;[5] recordIndex=4, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/01 12:30, periodFinal=2021/04/06 13:30, workloadInHours=8.59, Link=http://www.sample-app.com;OK
2021-08-25 11:42:32.689;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6098;[6] recordIndex=5, title=Buy vegetables, description=I have to go to the supermarket, periodInitial=2021/07/07 00:00, periodFinal=2021/07/08 00:00, workloadInHours=24.00, Link=http://supermarketOnline.com;OK
2021-08-25 11:42:39.376;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6295;[7] recordIndex=6, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/21 17:50, periodFinal=2021/09/18 18:55, workloadInHours=5.00, Link=http://www.sample-app.com;OK
2021-08-25 11:42:45.953;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6130;[8] recordIndex=7, title=Clean my car, description=I have to clean my car, periodInitial=2021/08/11 17:50, periodFinal=2021/09/19 19:55, workloadInHours=1.59, Link=null;OK
2021-08-25 11:42:52.342;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6075;[9] recordIndex=8, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/09/20 17:55, workloadInHours=13.00, Link=http://mathExams.com;OK
2021-08-25 11:42:58.905;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6201;[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/08/19 17:50, periodFinal=2021/09/21 19:55, workloadInHours=0.24, Link=http://www.sample-app.com;OK
2021-08-25 11:43:05.643;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6414;[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/06/21 19:50, periodFinal=2021/09/21 19:50, workloadInHours=50.34, Link=null;OK
2021-08-25 11:43:12.099;acme.testing.manager.task.ManagerTaskListTest;taskShowServiceTest;6079;[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/08/15 17:50, periodFinal=2021/09/23 18:55, workloadInHours=1.14, Link=http://lavaderosSevilla.com;OK
;;Promedio taskShowServiceTest;6152;;
2021-08-25 11:49:10.969;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;7029;[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false;OK
2021-08-25 11:49:18.152;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6746;[2] recordIndex=1, title=null, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
2021-08-25 11:49:25.109;acme.testing.manager.task.ManagerTaskUpdateTest;updateTasksNegative;6611;[3] recordIndex=2, title=este titulo tiene 80 caracteres aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=test titulo, periodInitial=2022/06/30 17:50, periodFinal=2022/10/31 18:55, workload=24.10, link=http://www.sample-app.com/, isPublic=true;OK
